"","subj_id","epoch_num","avg_epoch_accuracy","accuracy_sd","avg_rt","rt_sd","block_num","gameA_isSR","game_type","num_rest_in_chunk","rest_type","cue_transition_type","cue_type","epochs_on_this_task_continuously","avg_epoch_accuracy_centered","dataset"
"432",26,6,0.7,0.483045891539648,2990.95555555572,243.562143564207,2,FALSE,"spatial_recall",2,"block_B_A","switch_between_block","switch",3,-0.0425000000000033,1
"433",27,6,1,0,3336.55000000298,458.695234693679,2,TRUE,"digit_span",1,"block_B_A","switch_between_block","switch",3,0.257499999999997,1
"434",28,6,0.6,0.516397779494322,2969.66000000238,123.563273940532,2,FALSE,"spatial_recall",1,"block_B_A","switch_between_block","switch",3,-0.142500000000003,1
"435",29,6,0.9,0.316227766016838,3056,340.896978572706,2,FALSE,"spatial_recall",10,"block_B_A","switch_between_block","switch",3,0.157499999999997,1
"436",30,6,1,0,2951.02999999989,446.897686650203,2,FALSE,"spatial_recall",20,"block_B_A","switch_between_block","switch",3,0.257499999999997,1
"437",31,6,0,0,NA,NA,2,FALSE,"spatial_recall",6,"block_B_A","switch_between_block","switch",3,-0.742500000000003,1
"438",32,6,0.7,0.483045891539648,3296.10000000025,385.303802213394,2,TRUE,"digit_span",20,"block_B_A","switch_between_block","switch",3,-0.0425000000000033,1
"439",33,6,0.9,0.316227766016838,3076.16000003815,244.010246552618,2,FALSE,"spatial_recall",1,"block_B_A","switch_between_block","switch",3,0.157499999999997,1
"440",34,6,0.8,0.421637021355784,3004.46666667031,555.740130368022,2,FALSE,"spatial_recall",20,"block_B_A","switch_between_block","switch",3,0.0574999999999968,1
"441",36,6,0.7,0.483045891539648,2691.47999999933,270.401014133192,2,FALSE,"spatial_recall",20,"block_B_A","switch_between_block","switch",3,-0.0425000000000033,1
"442",38,6,0.8,0.421637021355784,3253.60000000596,461.770409518424,2,TRUE,"digit_span",3,"block_B_A","switch_between_block","switch",3,0.0574999999999968,1
"443",39,6,0.9,0.316227766016838,2512.1,383.766430695124,2,FALSE,"spatial_recall",1,"block_B_A","switch_between_block","switch",3,0.157499999999997,1
"444",40,6,0.9,0.316227766016838,2474.55555555556,336.12650561623,2,FALSE,"spatial_recall",2,"block_B_A","switch_between_block","switch",3,0.157499999999997,1
"445",41,6,0.9,0.316227766016838,2915.81999999881,497.126285766544,2,TRUE,"digit_span",2,"block_B_A","switch_between_block","switch",3,0.157499999999997,1
"446",42,6,1,0,3493.85,405.595020365507,2,FALSE,"spatial_recall",20,"block_B_A","switch_between_block","switch",3,0.257499999999997,1
"447",43,6,0.8,0.421637021355784,1847.84999999851,513.148019039967,2,TRUE,"digit_span",3,"block_B_A","switch_between_block","switch",3,0.0574999999999968,1
"448",44,6,1,0,2390.70999999999,439.368219277525,2,FALSE,"spatial_recall",9,"block_B_A","switch_between_block","switch",3,0.257499999999997,1
"449",45,6,1,0,2447.85999999866,253.959564586386,2,TRUE,"digit_span",20,"block_B_A","switch_between_block","switch",3,0.257499999999997,1
"450",49,6,1,0,3498.52999998927,408.65209068382,2,TRUE,"digit_span",2,"block_B_A","switch_between_block","switch",3,0.257499999999997,1
"451",50,6,0.8,0.421637021355784,3277.33333333333,230.671302939919,2,TRUE,"digit_span",4,"block_B_A","switch_between_block","switch",3,0.0574999999999968,1
"452",51,6,0.5,0.52704627669473,3818.21111111508,262.793266864817,2,FALSE,"spatial_recall",1,"block_B_A","switch_between_block","switch",3,-0.242500000000003,1
"453",52,6,1,0,1801.44999999702,462.688789695624,2,TRUE,"digit_span",9,"block_B_A","switch_between_block","switch",3,0.257499999999997,1
"454",54,6,1,0,2895.36999999983,538.266066075967,2,TRUE,"digit_span",11,"block_B_A","switch_between_block","switch",3,0.257499999999997,1
"455",55,6,0,0,NA,NA,2,TRUE,"digit_span",20,"block_B_A","switch_between_block","switch",3,-0.742500000000003,1
"456",57,6,0.4,0.516397779494322,3946.75,298.445276949281,2,TRUE,"digit_span",10,"block_B_A","switch_between_block","switch",3,-0.342500000000003,1
"457",60,6,0.2,0.421637021355784,4003.14999999851,266.08428175839,2,FALSE,"spatial_recall",20,"block_B_A","switch_between_block","switch",3,-0.542500000000003,1
"458",61,6,0.5,0.52704627669473,2231.57777777811,299.105482137735,2,FALSE,"spatial_recall",1,"block_B_A","switch_between_block","switch",3,-0.242500000000003,1
"459",62,6,0.9,0.316227766016838,3454.26666666071,283.514060496778,2,FALSE,"spatial_recall",5,"block_B_A","switch_between_block","switch",3,0.157499999999997,1
"460",63,6,0.8,0.421637021355784,3259.43333333068,294.876389353462,2,TRUE,"digit_span",20,"block_B_A","switch_between_block","switch",3,0.0574999999999968,1
"461",65,6,0.9,0.316227766016838,2435.49000000358,347.304194076057,2,FALSE,"spatial_recall",5,"block_B_A","switch_between_block","switch",3,0.157499999999997,1
"462",66,6,0,0,NA,NA,2,FALSE,"spatial_recall",20,"block_B_A","switch_between_block","switch",3,-0.742500000000003,1
"463",67,6,0.8,0.421637021355784,3463.13999999985,257.444786745472,2,TRUE,"digit_span",20,"block_B_A","switch_between_block","switch",3,0.0574999999999968,1
"464",68,6,1,0,3211.45000001788,488.842220048766,2,TRUE,"digit_span",20,"block_B_A","switch_between_block","switch",3,0.257499999999997,1
"465",69,6,0.7,0.483045891539648,3685.15714285736,402.377885643993,2,FALSE,"spatial_recall",5,"block_B_A","switch_between_block","switch",3,-0.0425000000000033,1
"466",70,6,1,0,2554.6,313.148598024076,2,FALSE,"spatial_recall",3,"block_B_A","switch_between_block","switch",3,0.257499999999997,1
"467",71,6,1,0,1713.0400000006,228.560073307823,2,TRUE,"digit_span",7,"block_B_A","switch_between_block","switch",3,0.257499999999997,1
"468",72,6,0.8,0.421637021355784,2942.1888888677,221.509471842886,2,TRUE,"digit_span",1,"block_B_A","switch_between_block","switch",3,0.0574999999999968,1
"469",501,6,1,0,2181.1099999994,247.098241597169,2,FALSE,"spatial_recall",1,"block_B_A","switch_between_block","switch",3,0.257499999999997,1
"470",502,6,1,0,2345.23000000007,235.769454481655,2,FALSE,"spatial_recall",1,"block_B_A","switch_between_block","switch",3,0.257499999999997,1
"471",503,6,0,0,3743.8750000596,367.305411021728,2,FALSE,"spatial_recall",3,"block_B_A","switch_between_block","switch",3,-0.742500000000003,1
"472",505,6,0.7,0.483045891539648,3072.86250000075,261.80352468318,2,FALSE,"spatial_recall",20,"block_B_A","switch_between_block","switch",3,-0.0425000000000033,1
"473",508,6,0.8,0.421637021355784,2627.88749999739,239.403338305438,2,FALSE,"spatial_recall",6,"block_B_A","switch_between_block","switch",3,0.0574999999999968,1
"474",509,6,1,0,2213.3799999998,621.43070731967,2,FALSE,"spatial_recall",11,"block_B_A","switch_between_block","switch",3,0.257499999999997,1
"475",510,6,0,0,NA,NA,2,FALSE,"spatial_recall",2,"block_B_A","switch_between_block","switch",3,-0.742500000000003,1
"476",511,6,0.9,0.316227766016838,3034.93333323797,287.487234544887,2,TRUE,"digit_span",9,"block_B_A","switch_between_block","switch",3,0.157499999999997,1
"477",513,6,0,0,NA,NA,2,TRUE,"digit_span",20,"block_B_A","switch_between_block","switch",3,-0.742500000000003,1
"478",514,6,0.9,0.316227766016838,2810.13999999762,91.5257850712284,2,FALSE,"spatial_recall",1,"block_B_A","switch_between_block","switch",3,0.157499999999997,1
"479",515,6,0.9,0.316227766016838,2243.1,176.189575930776,2,FALSE,"spatial_recall",20,"block_B_A","switch_between_block","switch",3,0.157499999999997,1
"480",516,6,0.7,0.483045891539648,2738.18999999911,459.695968246982,2,FALSE,"spatial_recall",1,"block_B_A","switch_between_block","switch",3,-0.0425000000000033,1
"481",517,6,1,0,2941.69999999851,529.787225634325,2,TRUE,"digit_span",1,"block_B_A","switch_between_block","switch",3,0.257499999999997,1
"482",518,6,0.6,0.516397779494322,3536.96666666741,379.111596586247,2,FALSE,"spatial_recall",9,"block_B_A","switch_between_block","switch",3,-0.142500000000003,1
"483",519,6,1,0,2940.82000000477,460.90076734399,2,TRUE,"digit_span",1,"block_B_A","switch_between_block","switch",3,0.257499999999997,1
"484",525,6,1,0,3049.96999999992,301.576458150981,2,TRUE,"digit_span",5,"block_B_A","switch_between_block","switch",3,0.257499999999997,1
"485",526,6,1,0,3201.2,369.335679896276,2,FALSE,"spatial_recall",6,"block_B_A","switch_between_block","switch",3,0.257499999999997,1
"486",528,6,0.7,0.483045891539648,3469.27999999821,459.46371346574,2,TRUE,"digit_span",5,"block_B_A","switch_between_block","switch",3,-0.0425000000000033,1
"487",529,6,0.8,0.421637021355784,2953,317.883491675376,2,TRUE,"digit_span",1,"block_B_A","switch_between_block","switch",3,0.0574999999999968,1
"488",532,6,0.2,0.421637021355784,4014.25,228.607622366039,2,TRUE,"digit_span",20,"block_B_A","switch_between_block","switch",3,-0.542500000000003,1
"489",534,6,0.5,0.52704627669473,3610.37999999821,347.016054381057,2,FALSE,"spatial_recall",20,"block_B_A","switch_between_block","switch",3,-0.242500000000003,1
"490",536,6,1,0,2636.76000000015,193.919130912539,2,TRUE,"digit_span",1,"block_B_A","switch_between_block","switch",3,0.257499999999997,1
"491",538,6,0.9,0.316227766016838,2436.76999999881,483.416386091899,2,TRUE,"digit_span",2,"block_B_A","switch_between_block","switch",3,0.157499999999997,1
"492",540,6,0.5,0.52704627669473,2869.50000000166,443.421782843848,2,FALSE,"spatial_recall",5,"block_B_A","switch_between_block","switch",3,-0.242500000000003,1
"493",543,6,0.8,0.421637021355784,1897.8000000053,362.815555760925,2,FALSE,"spatial_recall",1,"block_B_A","switch_between_block","switch",3,0.0574999999999968,1
"494",545,6,0.7,0.483045891539648,3340.97142859867,235.211094636092,2,TRUE,"digit_span",3,"block_B_A","switch_between_block","switch",3,-0.0425000000000033,1
"495",550,6,0.7,0.483045891539648,3378.83000000007,216.018764874374,2,FALSE,"spatial_recall",20,"block_B_A","switch_between_block","switch",3,-0.0425000000000033,1
"496",552,6,0.9,0.316227766016838,2545.25000001192,385.153897799888,2,FALSE,"spatial_recall",1,"block_B_A","switch_between_block","switch",3,0.157499999999997,1
"497",553,6,1,0,1814.3,384.262077812064,2,FALSE,"spatial_recall",1,"block_B_A","switch_between_block","switch",3,0.257499999999997,1
"498",554,6,1,0,3039.05999999046,188.806292266543,2,FALSE,"spatial_recall",20,"block_B_A","switch_between_block","switch",3,0.257499999999997,1
"499",556,6,0.9,0.316227766016838,3083.41111111115,294.573477440028,2,TRUE,"digit_span",2,"block_B_A","switch_between_block","switch",3,0.157499999999997,1
"500",557,6,1,0,1874,149.013049391283,2,FALSE,"spatial_recall",12,"block_B_A","switch_between_block","switch",3,0.257499999999997,1
"501",558,6,0,0,NA,NA,2,TRUE,"digit_span",20,"block_B_A","switch_between_block","switch",3,-0.742500000000003,1
"502",559,6,0.5,0.52704627669473,3486.04000000954,422.168915265979,2,TRUE,"digit_span",13,"block_B_A","switch_between_block","switch",3,-0.242500000000003,1
"503",560,6,0.7,0.483045891539648,3040.03750000149,534.244759149187,2,TRUE,"digit_span",20,"block_B_A","switch_between_block","switch",3,-0.0425000000000033,1
"504",561,6,0.8,0.421637021355784,2448.566666666,594.964620797666,2,FALSE,"spatial_recall",3,"block_B_A","switch_between_block","switch",3,0.0574999999999968,1
"505",4,7,1,0,2064.96000013351,430.263741346443,3,FALSE,"digit_span",1,"epoch_same_same","stay_within_block","stay",1,0.257499999999997,1
"506",5,7,1,0,2304.7,318.428491885507,3,FALSE,"digit_span",4,"epoch_same_same","stay_within_block","stay",1,0.257499999999997,1
"507",6,7,0.5,0.52704627669473,3313.07142857143,365.616136194787,3,TRUE,"spatial_recall",4,"epoch_same_same","stay_within_block","stay",1,-0.242500000000003,1
"508",8,7,0.8,0.421637021355784,2807.06666667263,387.365070055574,3,TRUE,"spatial_recall",1,"epoch_same_same","stay_within_block","stay",1,0.0574999999999968,1
"509",10,7,0.5,0.52704627669473,3047.07999999523,283.368915015523,3,TRUE,"spatial_recall",8,"epoch_same_same","stay_within_block","stay",1,-0.242500000000003,1
"510",12,7,0,0,NA,NA,3,TRUE,"spatial_recall",6,"epoch_same_same","stay_within_block","stay",1,-0.742500000000003,1
"511",14,7,0.7,0.483045891539648,2511.39000000022,400.506272527424,3,TRUE,"spatial_recall",9,"epoch_same_same","stay_within_block","stay",1,-0.0425000000000033,1
"512",17,7,0,0,NA,NA,3,TRUE,"spatial_recall",3,"epoch_same_same","stay_within_block","stay",1,-0.742500000000003,1
"513",22,7,0.8,0.421637021355784,2905.51999999583,296.468678501399,3,TRUE,"spatial_recall",20,"epoch_same_same","stay_within_block","stay",1,0.0574999999999968,1
"514",24,7,1,0,2281.31000000238,268.323840205573,3,FALSE,"digit_span",1,"epoch_same_same","stay_within_block","stay",1,0.257499999999997,1
"515",25,7,1,0,1977.33000000119,172.95040425682,3,TRUE,"spatial_recall",6,"epoch_same_same","stay_within_block","stay",1,0.257499999999997,1
"516",26,7,0.9,0.316227766016838,2972.57777777811,223.60400140646,3,FALSE,"digit_span",1,"epoch_same_same","stay_within_block","stay",1,0.157499999999997,1
"517",27,7,0.8,0.421637021355784,3041.39999999851,251.484597644741,3,TRUE,"spatial_recall",1,"epoch_same_same","stay_within_block","stay",1,0.0574999999999968,1
"518",28,7,1,0,3020.76000000089,208.928170539184,3,FALSE,"digit_span",1,"epoch_same_same","stay_within_block","stay",1,0.257499999999997,1
"519",29,7,1,0,3499.8,359.399746490976,3,FALSE,"digit_span",20,"epoch_same_same","stay_within_block","stay",1,0.257499999999997,1
"520",30,7,0.9,0.316227766016838,2813.72222222222,413.867867736005,3,FALSE,"digit_span",20,"epoch_same_same","stay_within_block","stay",1,0.157499999999997,1
"521",31,7,0,0,NA,NA,3,FALSE,"digit_span",7,"epoch_same_same","stay_within_block","stay",1,-0.742500000000003,1
"522",32,7,0.7,0.483045891539648,2675.00999999996,424.355470619186,3,TRUE,"spatial_recall",20,"epoch_same_same","stay_within_block","stay",1,-0.0425000000000033,1
"523",33,7,0.9,0.316227766016838,2768.98999998569,226.388463822566,3,FALSE,"digit_span",1,"epoch_same_same","stay_within_block","stay",1,0.157499999999997,1
"524",34,7,0.9,0.316227766016838,2906.71111110846,378.035571886007,3,FALSE,"digit_span",20,"epoch_same_same","stay_within_block","stay",1,0.157499999999997,1
"525",36,7,1,0,2500.44999999963,267.89692980705,3,FALSE,"digit_span",20,"epoch_same_same","stay_within_block","stay",1,0.257499999999997,1
"526",38,7,0.6,0.516397779494322,3572.76249998808,305.216714277883,3,TRUE,"spatial_recall",7,"epoch_same_same","stay_within_block","stay",1,-0.142500000000003,1
"527",39,7,1,0,3039.59000000358,316.896490115155,3,FALSE,"digit_span",1,"epoch_same_same","stay_within_block","stay",1,0.257499999999997,1
"528",40,7,1,0,3201.7,588.373662451564,3,FALSE,"digit_span",1,"epoch_same_same","stay_within_block","stay",1,0.257499999999997,1
"529",41,7,1,0,2219.1,256.473078506736,3,TRUE,"spatial_recall",1,"epoch_same_same","stay_within_block","stay",1,0.257499999999997,1
"530",42,7,0.9,0.316227766016838,3508.44444444444,422.503917431965,3,FALSE,"digit_span",20,"epoch_same_same","stay_within_block","stay",1,0.157499999999997,1
"531",43,7,1,0,2041.55000000298,174.90229176844,3,TRUE,"spatial_recall",2,"epoch_same_same","stay_within_block","stay",1,0.257499999999997,1
"532",44,7,1,0,2377.04999999999,514.429017347259,3,FALSE,"digit_span",6,"epoch_same_same","stay_within_block","stay",1,0.257499999999997,1
"533",45,7,1,0,2591.9700000003,138.894324737099,3,TRUE,"spatial_recall",6,"epoch_same_same","stay_within_block","stay",1,0.257499999999997,1
"534",49,7,0.8,0.421637021355784,3318.63000000119,237.80669110681,3,TRUE,"spatial_recall",3,"epoch_same_same","stay_within_block","stay",1,0.0574999999999968,1
"535",50,7,0.5,0.52704627669473,2987.22222222222,241.250791593405,3,TRUE,"spatial_recall",13,"epoch_same_same","stay_within_block","stay",1,-0.242500000000003,1
"536",51,7,0.6,0.516397779494322,3401.83333333333,352.008543456827,3,FALSE,"digit_span",1,"epoch_same_same","stay_within_block","stay",1,-0.142500000000003,1
"537",52,7,0.5,0.52704627669473,2720.28000000119,658.754035703513,3,TRUE,"spatial_recall",6,"epoch_same_same","stay_within_block","stay",1,-0.242500000000003,1
"538",54,7,1,0,2538.71999999993,269.450753282485,3,TRUE,"spatial_recall",6,"epoch_same_same","stay_within_block","stay",1,0.257499999999997,1
"539",55,7,0.2,0.421637021355784,2632.7500000596,77.5696138455848,3,TRUE,"spatial_recall",20,"epoch_same_same","stay_within_block","stay",1,-0.542500000000003,1
"540",57,7,0.2,0.421637021355784,3558.2,353.637809064585,3,TRUE,"spatial_recall",5,"epoch_same_same","stay_within_block","stay",1,-0.542500000000003,1
"541",60,7,0,0,NA,NA,3,FALSE,"digit_span",20,"epoch_same_same","stay_within_block","stay",1,-0.742500000000003,1
"542",61,7,0.8,0.421637021355784,2456.82999999896,244.33085969729,3,FALSE,"digit_span",2,"epoch_same_same","stay_within_block","stay",1,0.0574999999999968,1
"543",62,7,0.9,0.316227766016838,3506.07777777314,338.793553573707,3,FALSE,"digit_span",5,"epoch_same_same","stay_within_block","stay",1,0.157499999999997,1
"544",63,7,0.6,0.516397779494322,3177.23000000119,483.604606744184,3,TRUE,"spatial_recall",20,"epoch_same_same","stay_within_block","stay",1,-0.142500000000003,1
"545",65,7,1,0,2450.4599999994,266.888750020451,3,FALSE,"digit_span",5,"epoch_same_same","stay_within_block","stay",1,0.257499999999997,1
"546",66,7,0.6,0.516397779494322,3379.73333333929,260.446598515173,3,FALSE,"digit_span",20,"epoch_same_same","stay_within_block","stay",1,-0.142500000000003,1
"547",67,7,0.9,0.316227766016838,3002.34444444461,333.217740791267,3,TRUE,"spatial_recall",20,"epoch_same_same","stay_within_block","stay",1,0.157499999999997,1
"548",68,7,0,0,3354.41111110979,276.827096053597,3,TRUE,"spatial_recall",20,"epoch_same_same","stay_within_block","stay",1,-0.742500000000003,1
"549",69,7,0.6,0.516397779494322,3374.49999999894,517.201985044384,3,FALSE,"digit_span",1,"epoch_same_same","stay_within_block","stay",1,-0.142500000000003,1
"550",70,7,1,0,2863.3,518.987486468712,3,FALSE,"digit_span",3,"epoch_same_same","stay_within_block","stay",1,0.257499999999997,1
"551",71,7,0.9,0.316227766016838,1742.76666666733,313.623261253837,3,TRUE,"spatial_recall",1,"epoch_same_same","stay_within_block","stay",1,0.157499999999997,1
"552",72,7,0,0,NA,NA,3,TRUE,"spatial_recall",1,"epoch_same_same","stay_within_block","stay",1,-0.742500000000003,1
"553",501,7,1,0,2571.17999999821,329.600821872452,3,FALSE,"digit_span",2,"epoch_same_same","stay_within_block","stay",1,0.257499999999997,1
"554",502,7,1,0,2460.21000000015,307.898083606569,3,FALSE,"digit_span",1,"epoch_same_same","stay_within_block","stay",1,0.257499999999997,1
"555",503,7,0.7,0.483045891539648,3722.89999999319,316.203600060566,3,FALSE,"digit_span",2,"epoch_same_same","stay_within_block","stay",1,-0.0425000000000033,1
"556",505,7,1,0,3031.71999999881,468.153393191126,3,FALSE,"digit_span",20,"epoch_same_same","stay_within_block","stay",1,0.257499999999997,1
"557",508,7,0.9,0.316227766016838,2520.8799999997,402.405444516224,3,FALSE,"digit_span",7,"epoch_same_same","stay_within_block","stay",1,0.157499999999997,1
"558",509,7,0.7,0.483045891539648,2123.58750000037,544.708885388691,3,FALSE,"digit_span",7,"epoch_same_same","stay_within_block","stay",1,-0.0425000000000033,1
"559",510,7,0,0,NA,NA,3,FALSE,"digit_span",1,"epoch_same_same","stay_within_block","stay",1,-0.742500000000003,1
"560",511,7,0.9,0.316227766016838,2974.86666668786,422.742909432789,3,TRUE,"spatial_recall",10,"epoch_same_same","stay_within_block","stay",1,0.157499999999997,1
"561",513,7,0,0,NA,NA,3,TRUE,"spatial_recall",2,"epoch_same_same","stay_within_block","stay",1,-0.742500000000003,1
"562",514,7,1,0,2813.78999999762,357.615934420591,3,FALSE,"digit_span",1,"epoch_same_same","stay_within_block","stay",1,0.257499999999997,1
"563",515,7,0.8,0.421637021355784,2341.66666666667,206.12314280546,3,FALSE,"digit_span",18,"epoch_same_same","stay_within_block","stay",1,0.0574999999999968,1
"564",516,7,0.8,0.421637021355784,3255.44444444444,546.608800035158,3,FALSE,"digit_span",1,"epoch_same_same","stay_within_block","stay",1,0.0574999999999968,1
"565",517,7,0.6,0.516397779494322,2939.09999999851,346.587599957406,3,TRUE,"spatial_recall",9,"epoch_same_same","stay_within_block","stay",1,-0.142500000000003,1
"566",518,7,0.7,0.483045891539648,3861.13750000112,201.973618768014,3,FALSE,"digit_span",12,"epoch_same_same","stay_within_block","stay",1,-0.0425000000000033,1
"567",519,7,0.9,0.316227766016838,2682.34444444709,117.149499690316,3,TRUE,"spatial_recall",1,"epoch_same_same","stay_within_block","stay",1,0.157499999999997,1
"568",525,7,0.6,0.516397779494322,2814.11999999993,345.658125256419,3,TRUE,"spatial_recall",4,"epoch_same_same","stay_within_block","stay",1,-0.142500000000003,1
"569",526,7,0.9,0.316227766016838,2922,587.791204425517,3,FALSE,"digit_span",5,"epoch_same_same","stay_within_block","stay",1,0.157499999999997,1
"570",528,7,0.8,0.421637021355784,3039.85555555423,193.623165652019,3,TRUE,"spatial_recall",8,"epoch_same_same","stay_within_block","stay",1,0.0574999999999968,1
"571",529,7,0.9,0.316227766016838,2328.90999999642,265.261575094798,3,TRUE,"spatial_recall",1,"epoch_same_same","stay_within_block","stay",1,0.157499999999997,1
"572",532,7,0,0,NA,NA,3,TRUE,"spatial_recall",13,"epoch_same_same","stay_within_block","stay",1,-0.742500000000003,1
"573",534,7,0.5,0.52704627669473,3491.3,409.940361512688,3,FALSE,"digit_span",20,"epoch_same_same","stay_within_block","stay",1,-0.242500000000003,1
"574",536,7,1,0,2666.06999999881,258.250739698707,3,TRUE,"spatial_recall",1,"epoch_same_same","stay_within_block","stay",1,0.257499999999997,1
"575",538,7,0.9,0.316227766016838,1882.49000000358,884.486295922154,3,TRUE,"spatial_recall",1,"epoch_same_same","stay_within_block","stay",1,0.157499999999997,1
"576",540,7,0.9,0.316227766016838,2994.33333333499,575.820045674423,3,FALSE,"digit_span",4,"epoch_same_same","stay_within_block","stay",1,0.157499999999997,1
"577",543,7,0.8,0.421637021355784,2336.36666668786,535.172075138681,3,FALSE,"digit_span",1,"epoch_same_same","stay_within_block","stay",1,0.0574999999999968,1
"578",545,7,0.3,0.483045891539648,3353.27142851693,235.602502161649,3,TRUE,"spatial_recall",6,"epoch_same_same","stay_within_block","stay",1,-0.442500000000003,1
"579",550,7,0.6,0.516397779494322,3404.9857142855,502.414229591903,3,FALSE,"digit_span",20,"epoch_same_same","stay_within_block","stay",1,-0.142500000000003,1
"580",552,7,0.9,0.316227766016838,2563.60000002384,344.385901119342,3,FALSE,"digit_span",1,"epoch_same_same","stay_within_block","stay",1,0.157499999999997,1
"581",553,7,1,0,2116,247.348606895882,3,FALSE,"digit_span",1,"epoch_same_same","stay_within_block","stay",1,0.257499999999997,1
"582",554,7,1,0,3209.79000003338,393.988585398974,3,FALSE,"digit_span",19,"epoch_same_same","stay_within_block","stay",1,0.257499999999997,1
"583",556,7,0.7,0.483045891539648,2696.10000000001,379.828768438283,3,TRUE,"spatial_recall",1,"epoch_same_same","stay_within_block","stay",1,-0.0425000000000033,1
"584",557,7,0.8,0.421637021355784,2138.125,297.020652240114,3,FALSE,"digit_span",14,"epoch_same_same","stay_within_block","stay",1,0.0574999999999968,1
"585",558,7,0,0,NA,NA,3,TRUE,"spatial_recall",3,"epoch_same_same","stay_within_block","stay",1,-0.742500000000003,1
"586",559,7,0.7,0.483045891539648,3828.97500000894,211.719718677986,3,TRUE,"spatial_recall",4,"epoch_same_same","stay_within_block","stay",1,-0.0425000000000033,1
"587",560,7,0,0,NA,NA,3,TRUE,"spatial_recall",1,"epoch_same_same","stay_within_block","stay",1,-0.742500000000003,1
"588",561,7,1,0,2092.22999999933,330.811453684567,3,FALSE,"digit_span",1,"epoch_same_same","stay_within_block","stay",1,0.257499999999997,1
"589",4,8,0.9,0.316227766016838,2006.37999997139,396.677248661929,3,FALSE,"digit_span",1,"epoch_same_same","stay_within_block","stay",2,0.157499999999997,1
"590",5,8,0.8,0.421637021355784,2365.14000000209,386.855586607099,3,FALSE,"digit_span",3,"epoch_same_same","stay_within_block","stay",2,0.0574999999999968,1
"591",6,8,0.5,0.52704627669473,3459.30000000341,331.167148130786,3,TRUE,"spatial_recall",3,"epoch_same_same","stay_within_block","stay",2,-0.242500000000003,1
"592",8,8,1,0,2588.48000000119,236.426901079991,3,TRUE,"spatial_recall",5,"epoch_same_same","stay_within_block","stay",2,0.257499999999997,1
"593",10,8,0.7,0.483045891539648,3204.66666666667,329.139863895299,3,TRUE,"spatial_recall",13,"epoch_same_same","stay_within_block","stay",2,-0.0425000000000033,1
"594",12,8,0,0,NA,NA,3,TRUE,"spatial_recall",10,"epoch_same_same","stay_within_block","stay",2,-0.742500000000003,1
"595",14,8,0.7,0.483045891539648,2443.38999999948,130.757727198521,3,TRUE,"spatial_recall",1,"epoch_same_same","stay_within_block","stay",2,-0.0425000000000033,1
"596",17,8,0,0,NA,NA,3,TRUE,"spatial_recall",7,"epoch_same_same","stay_within_block","stay",2,-0.742500000000003,1
"597",22,8,0.7,0.483045891539648,2940.83750000596,264.275451205034,3,TRUE,"spatial_recall",20,"epoch_same_same","stay_within_block","stay",2,-0.0425000000000033,1
"598",24,8,0.9,0.316227766016838,2708.47999999523,448.115170710983,3,FALSE,"digit_span",1,"epoch_same_same","stay_within_block","stay",2,0.157499999999997,1
"599",25,8,0.8,0.421637021355784,1996.54999999888,380.790260983642,3,TRUE,"spatial_recall",1,"epoch_same_same","stay_within_block","stay",2,0.0574999999999968,1
"600",26,8,0.9,0.316227766016838,3134.86666666758,297.087251493055,3,FALSE,"digit_span",1,"epoch_same_same","stay_within_block","stay",2,0.157499999999997,1
"601",27,8,1,0,2792.48000000715,152.385022596515,3,TRUE,"spatial_recall",1,"epoch_same_same","stay_within_block","stay",2,0.257499999999997,1
"602",28,8,1,0,3266.9400000006,303.85833395246,3,FALSE,"digit_span",1,"epoch_same_same","stay_within_block","stay",2,0.257499999999997,1
"603",29,8,1,0,3075.8,429.016135412696,3,FALSE,"digit_span",20,"epoch_same_same","stay_within_block","stay",2,0.257499999999997,1
"604",30,8,0.7,0.483045891539648,2939.30000000005,483.566943216474,3,FALSE,"digit_span",20,"epoch_same_same","stay_within_block","stay",2,-0.0425000000000033,1
"605",31,8,0,0,NA,NA,3,FALSE,"digit_span",1,"epoch_same_same","stay_within_block","stay",2,-0.742500000000003,1
"606",32,8,0.7,0.483045891539648,2681.16999999993,227.981237288226,3,TRUE,"spatial_recall",20,"epoch_same_same","stay_within_block","stay",2,-0.0425000000000033,1
"607",33,8,0.8,0.421637021355784,2930.75000002384,340.436599627298,3,FALSE,"digit_span",4,"epoch_same_same","stay_within_block","stay",2,0.0574999999999968,1
"608",34,8,1,0,2885.5900000006,265.490834534851,3,FALSE,"digit_span",20,"epoch_same_same","stay_within_block","stay",2,0.257499999999997,1
"609",36,8,1,0,2573.71000000015,360.053861557294,3,FALSE,"digit_span",20,"epoch_same_same","stay_within_block","stay",2,0.257499999999997,1
"610",38,8,0.4,0.516397779494322,3499.70999999642,315.387456410776,3,TRUE,"spatial_recall",5,"epoch_same_same","stay_within_block","stay",2,-0.342500000000003,1
"611",39,8,1,0,3234.51000000834,274.539397903562,3,FALSE,"digit_span",1,"epoch_same_same","stay_within_block","stay",2,0.257499999999997,1
"612",40,8,0.7,0.483045891539648,2876.44444444444,589.225362469894,3,FALSE,"digit_span",20,"epoch_same_same","stay_within_block","stay",2,-0.0425000000000033,1
"613",41,8,1,0,2220.4900000006,334.237092994972,3,TRUE,"spatial_recall",1,"epoch_same_same","stay_within_block","stay",2,0.257499999999997,1
